date,ddpg,td3,ppo,sac,mean var,dji
2024-09-06,1270335.4572153485,1212511.0581507972,1201708.7509595223,1248205.781223099,1239344.0960604865,1206741.4204893177
2024-09-09,1282996.6764154828,1223811.0673671057,1217360.285654194,1261878.5389135287,1244290.8097541798,1221223.357383825
2024-09-10,1275937.6394205487,1231437.4180522254,1223474.6284619637,1254680.3509786532,1251786.2574833254,1218452.8033735028
2024-09-11,1273843.8753862774,1235491.1861071875,1218135.2122823067,1251046.5657003329,1249784.658824341,1222184.1074208037
2024-09-12,1281671.1550264752,1243461.5148501685,1226284.5394383736,1254826.2246663973,1254451.6794532058,1229214.7694024656
2024-09-13,1293807.4384165204,1254151.9929271033,1238128.7890225716,1264830.3003957674,1264869.1427965718,1238098.4650198424
2024-09-16,1305828.0718470013,1261152.0902247718,1244572.5085278817,1271870.5001790926,1256999.7789786982,1244926.88228376
2024-09-17,1301065.2881155408,1259733.2844481757,1240597.7082043954,1265668.4332693026,1248543.01234328,1244451.3559976718
2024-09-18,1300527.4805727398,1255685.2191195777,1237232.4032727547,1262728.9837453768,1255336.7189952442,1241368.2632120948
2024-09-19,1319108.2500811017,1269240.0845828345,1244626.8150540658,1270718.0959432528,1268722.5769518872,1256984.102466918
2024-09-20,1320899.2512026227,1272519.1329226783,1246882.3999768563,1269837.1988866732,1268812.739516708,1258125.716064306
2024-09-23,1321921.4310903943,1273797.5249724677,1253861.0620824166,1270339.1244008944,1269553.9446954578,1259958.8874227153
2024-09-24,1331249.9255323804,1273702.2696738532,1254973.739786274,1262849.2236516878,1275075.2345677982,1262458.4966032
2024-09-25,1320243.0207949078,1271809.893184214,1242605.5382596322,1247252.4807088778,1271454.8469612843,1253680.7720770964
2024-09-26,1327918.2366934216,1276760.544160395,1252716.9694348641,1258033.5500677035,1271871.467370286,1261468.1868241131
2024-09-27,1334047.2922983563,1278193.1107783606,1259447.1530782052,1265401.2493398592,1278751.0265419076,1265592.5302882204
2024-09-30,1334540.5586862958,1283498.9521022132,1262477.0338040658,1264325.702380936,1293180.6222972306,1266105.4443904138
2024-10-01,1331422.1084814465,1276080.1326003363,1266528.9525433846,1260908.3809850619,1285244.3675673825,1260925.596142886
2024-10-02,1334363.5760927594,1278211.7255816748,1268699.3481503793,1262900.9026983187,1291046.7201464442,1262108.5700118402
2024-10-03,1327572.06288437,1277245.3302054694,1265075.7599507638,1256742.6562459872,1289148.6923017125,1256577.2762929234
2024-10-04,1338654.8571367657,1280937.5570330909,1266871.5606061288,1264610.3038442538,1289065.1036463792,1266781.4628403664
2024-10-07,1326560.618857423,1269198.8477416327,1257069.9934979745,1254582.2443426058,1271848.2477797978,1254861.8765552456
2024-10-08,1330195.0077028668,1282528.2389254859,1261380.9240666695,1254834.1091573641,1282551.1255418696,1258634.540874113
2024-10-09,1344997.8129206097,1291473.315688639,1269546.7265340157,1268104.918155472,1297509.5992951987,1271544.6706121718
2024-10-10,1343087.3945417798,1287555.927815943,1264835.379743702,1268132.6292379305,1295278.5315922704,1269813.4978895746
2024-10-11,1359459.6572103894,1290046.2062239936,1273707.0980359383,1282100.4045675204,1296187.8282524801,1282068.8734980905
2024-10-14,1365243.5640020764,1301845.264321833,1281960.5163976022,1290673.7846181795,1310905.0585485937,1288091.5833249404
2024-10-15,1350165.552735368,1303819.2987971595,1274887.3183690377,1272702.9596212313,1290709.1502768663,1278376.8266577
2024-10-16,1364244.5185881054,1308248.4551749518,1286968.7676907845,1287689.8564565585,1298344.0530655785,1288464.877301366
2024-10-17,1367522.1130285657,1308519.7881408026,1291006.9275899096,1287181.2887609408,1294677.3952792194,1293290.9433389984
2024-10-18,1369846.528290788,1312387.267402201,1292923.9816563083,1288703.076549332,1301739.2195524718,1294393.416566401
2024-10-21,1355080.1775560773,1301962.5119433692,1281151.3229286624,1276846.4473073885,1296391.7644938286,1284095.059457143
2024-10-22,1352955.8906240857,1301170.8780761054,1272944.3540060474,1276089.8688848421,1293331.7807836886,1283894.3336194279
2024-10-23,1345009.7955179608,1287013.5378184607,1251974.1546204044,1262312.5725896761,1275499.2122586714,1271632.8824907949
2024-10-24,1347496.457737962,1281833.9680133155,1253838.9318258716,1261648.5713842318,1275932.4700956983,1267427.8047112855
2024-10-25,1338272.0375376141,1273350.0570216468,1240477.3466312839,1249342.5439794466,1271786.3694485072,1259652.3073306524
2024-10-28,1350781.6704016125,1280253.4378905585,1251384.1394045306,1261066.2365224764,1280338.2738106148,1267822.9471927476
2024-10-29,1343370.2358427441,1275744.20078805,1239750.2228729678,1255673.0262563631,1271474.9070745362,1263201.2289375155
2024-10-30,1338362.8433428204,1270934.2799945166,1237644.607913251,1258248.120914261,1264901.8877341833,1260464.090287837
2024-10-31,1332880.0574121869,1254708.577758341,1237984.898950261,1256113.4452703402,1259842.8657944186,1249155.6779591113
2024-11-01,1337810.0952196515,1259660.4452777198,1242105.780648614,1260997.3061025545,1258368.8941042088,1257791.679294791
2024-11-04,1329764.9182939923,1258423.8008532813,1238374.6097654353,1248253.5237462923,1252921.9662739246,1250087.1019278325
2024-11-05,1347371.0871553815,1266580.756022959,1250259.6466878902,1264417.2300298617,1267195.3870203686,1262867.075331075
2024-11-06,1409737.8309564984,1273883.0138087561,1263366.2115358363,1321802.2734334872,1276561.2144902323,1307973.2555604447
2024-11-07,1405954.2190752423,1286256.0894503882,1271966.8766283046,1316919.3791082308,1296543.8420842662,1307955.6131847198
2024-11-08,1418897.5490541852,1298238.5878253272,1284107.6579889308,1329207.4596288607,1310518.4113325593,1315721.7636113265
2024-11-11,1433814.1263323224,1306175.7053485205,1290251.0258573543,1340241.6735189364,1313836.4337774473,1324818.6866174284
2024-11-12,1415773.4355326092,1300083.5591502478,1272621.1428007137,1313456.9800908968,1302623.5320983806,1313388.5302125101
2024-11-13,1418373.7984762585,1305588.512177973,1273251.7215379726,1310661.2549398348,1303891.8102900372,1314800.6212920342
2024-11-14,1406667.624403993,1298042.1214995673,1265798.3382429134,1299212.321330826,1296743.0136401271,1308599.2678063563
2024-11-15,1405851.892989198,1286235.0412917426,1261639.079717065,1295934.4010045931,1288643.9506174768,1299450.5860423339
2024-11-18,1401968.4777460492,1290695.7821498206,1264994.5718587886,1292354.4138372347,1292505.0349587924,1297793.9552780965
2024-11-19,1393761.010762254,1289792.213054209,1257645.147578622,1281259.2595327303,1286829.75607395,1294184.9794916145
2024-11-20,1402694.9253263867,1288275.257215052,1256550.8821043025,1294618.0686834261,1297300.360499077,1298358.2776274348
2024-11-21,1423219.4864721692,1305125.519158869,1265880.7172082912,1303945.3449132845,1303638.892541881,1312173.309352165
2024-11-22,1440247.9010363019,1317857.1598620703,1280481.6281255733,1310690.0515020296,1312098.7000538537,1324919.8673947633
2024-11-25,1450214.0536795056,1330697.8590102484,1301915.4330171596,1325029.3775899813,1332799.701689952,1338082.1312176813
2024-11-26,1454231.3850984967,1339693.4479632666,1300740.1248575307,1319888.3318136141,1339141.3533276923,1341783.1745013224
2024-11-27,1451800.7387838757,1331476.9641509345,1301786.2993122197,1322657.2005956576,1340354.2498498182,1337648.082040085
2024-11-29,1456337.0268946087,1333916.0020366004,1307146.0420379334,1327875.7910802767,1347272.678540245,1343288.851958035
2024-12-02,1449440.7958269513,1336590.4632220557,1301916.3748755455,1322271.2822988436,1347733.2084968025,1339440.9446592557
2024-12-03,1446081.221732179,1336133.7980819037,1299021.725718975,1316577.7253835604,1353640.4643095261,1337153.7450090188
2024-12-04,1456030.0150576031,1354961.722896128,1297489.6324477196,1314644.6028249667,1358444.1130382265,1346381.291697638
2024-12-05,1444996.1712656415,1356083.667388468,1292311.3227877617,1298894.2923543856,1343031.6289109872,1338953.7346806345
2024-12-06,1437436.6279135144,1359799.7012496283,1287970.0298571587,1286438.9248311922,1329992.4404897185,1335269.0485665395
2024-12-09,1429042.1733045971,1351320.9460044196,1289378.9000411034,1290436.738658707,1339901.9811027516,1328072.945498612
2024-12-10,1418405.0976267254,1347184.8580088904,1285819.2327742577,1290097.7292592928,1340151.5233359742,1323463.7287943903
2024-12-11,1412344.8536177075,1345512.0860266974,1274061.3402991295,1275075.3310430453,1318486.8544444642,1320494.5520110088
2024-12-12,1402173.6009321606,1347496.7470984748,1264554.297998066,1267137.6618154452,1305767.340175798,1313482.4671004743
2024-12-13,1399156.7557955182,1345521.4646640113,1268287.7174907876,1265552.7685888216,1310700.0846308477,1310908.3159616296
2024-12-16,1388762.3341474927,1344657.4177451422,1258931.3654571725,1252938.825931351,1299808.8665630831,1307600.8962794216
2024-12-17,1375451.0631208813,1344545.3891120246,1252323.5788074685,1243450.1970785067,1295021.8411219127,1299597.450057472
2024-12-18,1342921.9981966412,1307333.179057627,1226687.080455822,1222803.2879751131,1277229.767713201,1266007.418210063
2024-12-19,1339426.6853132641,1306104.1566672614,1222238.385048191,1224448.8541982577,1269014.065053875,1266467.0546743067
2024-12-20,1357240.488583604,1317985.2534060767,1237063.2149941674,1241610.4129293368,1286889.699143208,1281363.0616321792
2024-12-23,1359651.5673571026,1317385.953540354,1236856.303062624,1246694.2401616976,1288431.9885313455,1283357.7016213927
2024-12-24,1373915.0260839856,1328421.0525222113,1246068.8950652953,1258064.6761968539,1300218.746193581,1295025.153821654
2024-12-26,1374747.4736433423,1327615.0907035163,1248166.8912331953,1259894.9240072176,1304053.902776518,1295885.6577767008
2024-12-27,1365550.255055467,1316703.8948550513,1242161.2341993896,1253444.991367142,1293965.942154168,1285907.901190545
2024-12-30,1354814.069153825,1301859.299117594,1229321.996319049,1241958.1460607455,1280867.2703551205,1273391.0445431431
2024-12-31,1355311.1502123273,1300821.1448321631,1230463.0397225905,1243314.3096273348,1277029.6456411302,1272508.3415722838
2025-01-02,1352097.9061842358,1293790.0540442755,1228129.0925836973,1241825.2035329745,1266326.1107839677,1267963.5020139182
2025-01-03,1362249.7545843518,1299568.3186354926,1233493.4912946844,1250957.3805654452,1273359.6514264964,1278128.7818652268
2025-01-06,1360600.638377229,1296239.6520896247,1227731.8617475273,1248768.4786184237,1275762.2135426882,1277363.9673520243
2025-01-07,1358721.884219209,1288910.0529532721,1222712.9724199534,1251282.0573614046,1266470.4968762887,1272033.9836554488
2025-01-08,1364849.9519529736,1288725.8859839728,1226964.288929162,1252909.244983475,1275325.751310767,1275229.5904001174
2025-01-10,1344419.419035951,1271973.8132338813,1213718.002084322,1232660.9409978793,1264359.318305127,1254389.6217030664
2025-01-13,1359925.9383554852,1272422.1610484412,1224447.5456722584,1251706.536655228,1271082.0504940883,1265117.5881867586
2025-01-14,1371379.7017298138,1275822.278968363,1230204.4864452668,1256753.8259847567,1271315.522690145,1271732.5443881005
2025-01-15,1395734.2001486218,1292688.0152373603,1246330.3460148373,1279855.2384603426,1289487.6708999982,1292767.5139135253
2025-01-16,1393409.333262483,1291643.6579413703,1244253.5479391108,1271551.7507741854,1258219.522391137,1290720.9983294657
2025-01-17,1405609.318846742,1299064.3946700385,1249799.6144470607,1281307.4270360873,1261923.749570152,1300731.9366024148
2025-01-21,1427254.242428819,1303935.2867541602,1270768.6840627298,1302717.0962713168,1268471.4098716115,1316823.068469476
2025-01-22,1427623.7943087018,1308080.4701571753,1266236.6006048748,1296872.3286931918,1262149.5764292837,1320738.9748587967
2025-01-23,1441623.7682505047,1318022.7050624182,1280588.2442485734,1313724.0678747103,1273906.2780826031,1332952.522848045
2025-01-24,1441043.1087446606,1316033.512128382,1282031.2044875736,1312884.2534292147,1275809.9276186128,1328740.551689941
2025-01-27,1456028.777520219,1339115.149459391,1306454.7593273134,1332034.1759069369,1307786.0418367363,1337394.429075196
2025-01-28,1454510.963749925,1347094.8461642554,1295749.6785399066,1329041.287738602,1315127.739725066,1341485.3571786594
2025-01-29,1452856.3923807538,1342700.0119929602,1291781.4004688836,1327918.7412069247,1310761.2967266012,1337392.676521316
2025-01-30,1456326.6103735364,1346953.8301711371,1297963.9516853485,1345414.8929326937,1314949.2298326697,1342435.8255662092
2025-01-31,1445421.9683199322,1339859.363849192,1289418.954354706,1337663.9163320467,1307653.5804745113,1332342.049913202
2025-02-03,1442295.3122358716,1337770.2533927253,1291376.6341301338,1338956.6193731234,1300513.5803929376,1328670.5663716688
2025-02-04,1444641.5034342206,1342935.2842326453,1292167.0046115562,1340270.7730291293,1307163.3071477017,1332682.3958766847
2025-02-05,1458002.0266943371,1348664.904000788,1301226.27843427,1356290.9490926669,1308684.2656933998,1342171.1899303393
2025-02-06,1456094.5405912793,1337071.6463675788,1301396.3007684909,1354173.5693090365,1305744.2272941712,1338412.8965532873
2025-02-07,1443505.284068147,1324985.788503199,1292014.4121069289,1346409.7521093294,1288424.4838816137,1325125.850894118
2025-02-10,1446614.3231668866,1338858.0753550818,1309268.330039177,1355239.5418661044,1305851.2242682877,1330121.2136365518
2025-02-11,1447931.475775758,1348347.703835993,1315557.8688203983,1358235.9142721102,1315175.2273124196,1333807.3017937506
2025-02-12,1442270.102723161,1345700.6309123328,1304281.1761001684,1354479.7147481844,1311920.1146841384,1327074.8076455279
2025-02-13,1452612.0891676343,1360857.8841758063,1316032.7580122338,1362352.3777044222,1328050.168777466,1337330.168766265
2025-02-14,1448450.8413610852,1353315.8682875922,1302235.073651577,1360865.257205765,1323240.2907726057,1332384.4617170962
2025-02-18,1450763.0776300824,1355115.4375987342,1295775.6974366466,1358001.0906942294,1305080.0693864585,1332691.3923199351
2025-02-19,1451778.731913606,1353075.0877433112,1292898.093150447,1363039.6499288485,1305825.9711249187,1334822.4978379325
2025-02-20,1424026.0875330365,1352335.166923075,1287995.404322757,1345612.6611822054,1292878.839211208,1321334.7263410485
2025-02-21,1393578.9659147656,1342123.7061286261,1273425.537490756,1321748.7871358797,1263438.1733852988,1298943.0464387052
2025-02-24,1395123.2224398053,1341930.25449708,1277355.4649959784,1328119.7002675936,1261625.2977215822,1299935.8097932243
2025-02-25,1404916.4280157483,1346954.0312743476,1296366.8088055563,1334379.0698049471,1280903.0457151274,1304719.9313746635
2025-02-26,1397507.050442735,1335454.9084506324,1282769.882724003,1321336.5797536776,1259472.7873914493,1299095.635463185
2025-02-27,1393382.5563326275,1329295.2929263404,1292842.2971097175,1325189.4706075594,1261514.3918022802,1293304.3795854112
2025-02-28,1416457.0240488446,1342372.8736110022,1307499.7327509641,1345076.4631612704,1279737.2624989194,1311292.7094459618
2025-03-03,1396614.4152136242,1331226.96609643,1298706.942784976,1332481.9776113436,1262576.5505573608,1291860.8593729737
2025-03-04,1368760.143416444,1317476.1152892401,1280076.4685292558,1309888.1627691195,1253618.5296489527,1271813.5123773534
2025-03-05,1385975.6815443432,1327678.099034815,1291449.196759572,1321106.392665665,1260396.1313465745,1286337.9779126802
2025-03-06,1371243.2127504742,1318089.8160586646,1288625.2136897403,1309435.2302587435,1261181.5330468144,1273550.9942939184
2025-03-07,1370284.8446665204,1328721.880530863,1300923.4588068554,1316608.3621862337,1268041.5277380075,1280210.2316899598
2025-03-10,1339735.1441088116,1305957.3525119117,1292412.3268148184,1292904.0813939974,1235090.422677755,1253589.8729491904
2025-03-11,1328164.1313543713,1285205.0578627875,1267532.211981578,1279497.2745397494,1217097.5890270935,1239285.8786919592
2025-03-12,1322086.3363275921,1278716.6650309851,1253238.7958057558,1273311.5752675936,1199924.5982750007,1236816.7639489854
2025-03-13,1305855.647141496,1256685.6980815222,1237647.5667388365,1262527.1936071322,1176765.0358582404,1220744.2091530515
2025-03-14,1328751.4106035626,1272115.3267550757,1249272.330690382,1280915.7446325228,1192444.4071732746,1240922.2966681146
2025-03-17,1347743.4514608777,1282549.2031340888,1263597.962228739,1297141.9295003817,1206583.5121581715,1251493.7016718665
2025-03-18,1341113.1194029248,1273172.817761927,1256591.3055685502,1299926.8327444002,1201516.0508658902,1243707.455294103
2025-03-19,1348598.434344331,1283246.3029761603,1265346.8159423561,1308619.6917303011,1210698.0913188788,1255172.6627766201
2025-03-20,1350006.7309084332,1278436.8964419654,1265658.4111776657,1313292.0234945223,1214319.2640458378,1254834.4198777932
2025-03-21,1350048.4790182507,1277687.553559809,1258101.9122990875,1315507.4172933504,1219712.9685052296,1255792.4826654897
2025-03-24,1368900.1757078564,1293625.1206031134,1273647.0370255813,1328579.1147878573,1234999.8901490169,1273677.8791948254
2025-03-25,1364604.4810839093,1292853.969646006,1267490.2957401962,1326009.929660599,1231457.0359211224,1273802.8947049272
2025-03-26,1361086.1272955334,1292547.5350051215,1276849.4980723097,1323471.475528519,1234670.1959147875,1269833.4770038058
2025-03-27,1350994.1870222485,1294307.4940390876,1280857.558041258,1316330.2662313387,1238114.9525937159,1265194.7005574757
2025-03-28,1331971.269745866,1273846.9077067664,1265886.4404677066,1299078.8263433382,1221943.6311943834,1243784.918175596
2025-03-31,1347036.4779405987,1289526.6311450293,1287141.8488546344,1315597.2612569735,1245483.6900333655,1256283.3145887959
2025-04-01,1347443.7061586773,1282647.8149752906,1284063.9740196334,1300714.461490433,1246655.787538765,1255930.3502373775
2025-04-02,1357636.9610948956,1285709.9333453467,1285536.3706217948,1309248.9323537752,1251439.2218834714,1262970.0086622897
2025-04-03,1301479.2437029278,1257556.8944964698,1272786.7036089355,1282925.2031629488,1218717.3832272678,1212739.010377222
2025-04-04,1230921.7778654492,1195221.9087043097,1212205.6185973731,1209300.6586759493,1165587.5572008057,1146007.133127965
2025-04-07,1218902.6445284283,1181068.3193850806,1193286.2638130789,1201976.9525525973,1147467.0794188827,1135560.7436343154
2025-04-08,1213162.583613435,1164910.525357752,1185874.4673383057,1204705.609321396,1141365.47866939,1125989.1122006024
2025-04-09,1305837.9769888318,1239360.4526076606,1245039.1290585394,1280311.4328573153,1227923.5751188449,1214608.9853671098
2025-04-10,1276766.6341734326,1217394.945394068,1237403.4298445787,1257304.5064924166,1222287.9144945797,1184256.3878836369
2025-04-11,1291799.2500105298,1236730.4467521003,1253422.4292878304,1274946.992740433,1243555.3291727523,1202772.3532989724
2025-04-14,1302111.4822302258,1249134.5276503852,1265256.1126772882,1285558.7135579989,1251213.009258523,1212106.6889373425
2025-04-15,1297943.36656479,1244315.7220511725,1258774.3033199273,1283429.1433408663,1243996.9969085257,1207445.8303121252
2025-04-16,1276705.7677507794,1221384.490687876,1240091.551664673,1267032.7208631441,1219955.084609985,1186521.505354987
2025-04-17,1251998.051110307,1230266.8207392981,1223931.031697712,1215490.7333791659,1159233.6979482453,1170754.0117710866
2025-04-21,1221700.438939134,1206281.4835543921,1194393.231501545,1186540.6532895968,1127144.2960245528,1141686.620466231
2025-04-22,1253745.592017213,1234847.4522948554,1224399.0340479757,1217284.496997635,1153785.9998563607,1172092.4955876535
2025-04-23,1263400.278126756,1245693.5360446265,1224807.7676093008,1224264.3911474154,1163496.2207947224,1184642.5339218487
2025-04-24,1283000.4225302136,1250803.3679061225,1224496.9768243427,1234308.365508835,1170791.5388229215,1199203.6862517288
2025-04-25,1280231.1765871441,1255835.8501162818,1220634.1357602016,1230613.9862974093,1167760.280946399,1199804.929069471
2025-04-28,1283123.173129121,1258658.1688132575,1224485.845711446,1236138.582935135,1170149.6205311858,1203217.38514755
2025-04-29,1287837.6879320538,1266065.7064166358,1229455.6793942014,1237183.3081052706,1168725.0962377216,1212191.3957082059
2025-04-30,1291289.6647596753,1274504.1307044318,1238082.6448512594,1243468.5185888216,1177821.4704551818,1216430.823543762
2025-05-01,1288038.7754488385,1277233.2743716529,1223320.45366531,1231814.6042364046,1168904.502364722,1218931.3674196496
2025-05-02,1308667.612708131,1290006.2036528876,1236089.0806802406,1244052.5594251559,1163368.272816467,1235814.7704773652
2025-05-05,1303632.3727159894,1287005.7844348243,1234171.9596164436,1243195.8516576693,1157320.706844352,1232865.5728082152
2025-05-06,1288255.7511816418,1283071.7197737982,1226258.95309853,1226681.44955806,1147054.1856762534,1221205.7150081005
2025-05-07,1297688.5541639721,1292559.5868048957,1232606.799392109,1235766.8462446139,1145856.8825592846,1229729.2023846884
2025-05-08,1304960.5691881573,1293277.7922091773,1230937.000075413,1239164.6931074068,1141923.9151606099,1237340.777559085
2025-05-09,1299796.1088629162,1287552.6264281562,1225966.66248798,1235387.7233159945,1138068.5734708747,1233779.354401212
2025-05-12,1337422.2501993573,1317759.9771495154,1248382.3114349796,1259250.9056203768,1166709.9281120412,1268496.8625780442
2025-05-13,1321490.8083944714,1312017.0877623847,1228370.0167658282,1227727.836440842,1126254.2861781274,1260430.9086010437
2025-05-14,1319485.1150484479,1309072.8593020728,1221082.7367761575,1222517.4956930086,1122744.6527265003,1257757.7965864458
2025-05-15,1324374.2714662945,1329526.02743104,1237529.355586136,1223989.4351079867,1110699.9914781898,1265884.155253841
2025-05-16,1339113.4275141156,1336406.8772273352,1252034.5217949983,1242267.3566358492,1127210.4161113654,1275814.0087006122
2025-05-19,1342206.6242819226,1339735.4201140692,1261764.6333252718,1255128.962573807,1138287.6598538046,1279921.6444843975
2025-05-20,1338831.839001695,1336818.4198489478,1259618.299877083,1254578.4337270663,1136016.7349269404,1276486.9893905062
2025-05-21,1312856.35119156,1317109.7237143805,1238976.4510097504,1226381.1611020968,1108679.6847399664,1252056.3883042498
2025-05-22,1312919.0518007672,1312902.2920184424,1232566.0275193178,1225007.8343427584,1099661.1918014172,1252015.962728086
2025-05-23,1307408.6990099347,1300217.1489215186,1227885.4160272256,1221377.4190709994,1087179.6063441979,1244358.3538051099
2025-05-27,1331509.3704233563,1319889.643157511,1245483.1960022794,1240514.5876272127,1103068.8925166856,1266509.2328043503
2025-05-28,1323102.679469148,1312617.7082953742,1240829.5312223102,1235473.8587644503,1101706.9685055253,1259182.739727756
2025-05-29,1322388.1204119122,1309678.6544528296,1247019.942236211,1240569.7699239657,1101244.5501746368,1262683.1740106074
